info,command,/afs/enea.it/por/user/mcolonna/private/ime/bin/tester -no-cnd-set -no-cnd-readback -energy-reading -o /afs/enea.it/por/user/mcolonna/PFS/por/tirocinio/results/balance/IMeCO/double/P400/MS36960/csv/IMeCOFT0_cp400_tnp400_ms36960_double_lby_r1_W10_20231216_203224.csv -r 1 -nm 36960 -ft 0 -i /afs/enea.it/fra/user/artioli/PFS/tmp/data/test_matrices/double_rank36960_cnd1000_seed1 -type double --run IMe-pDGESV-co 
info,year,2023
info,month,12
info,day,18
info,hour,3
info,minute,42
info,second,25
info,number of MPI ranks,400
info,number of OMP threads,1
info,number of BLACS rows,20
info,number of BLACS columns,20
info,number of processes,400
info,number of calc processes,400
info,number of spare processes,0
info,number of faulty processes,0
info,fault tolerance,0
info,failing rank,2
info,failing level,-1
info,checkpoint skip interval,-1
info,seed,1
info,condition number set,1
info,condition number got,-1
info,matrix size,36960
info,scalapack blocking factor,4
info,ime blocking factor,1
info,repetitions,1
head,code name,run num. (0=avg,-1=mdn),exit code (0=ok),run time,rel.err.
data,IMe-pDGESV-co,1,0,493,0.00000001083379878
data,IMe-pDGESV-co(core),1,0,488,0.00000001083379878
data,IMe-pDGESV-co,0,0,493,0.00000001083379878
data,IMe-pDGESV-co(core),0,0,488,0.00000001083379878
data,IMe-pDGESV-co,-1,0,493,0.00000001083379878
data,IMe-pDGESV-co(core),-1,0,488,0.00000001083379878
